run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
11,pretrained,1,exact_r1,exact,query_type,hidden_positive_visible_6,20,0.35,0.65
11,pretrained,1,exact_r1,exact,query_type,hidden_positive_visible_7,22,0.5454545454545454,0.5454545454545454
11,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_5,30,0.3333333333333333,0.6666666666666667
11,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_6,20,0.35,0.65
11,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_7,22,0.45454545454545453,0.5454545454545454
11,pretrained,1,exact_r1,exact,relation_id,masked_balanced_triplet,144,0.4097222222222222,0.5902777777777778
11,pretrained,1,exact_r1,exact,template_family_id,balanced_align,72,0.375,0.625
11,pretrained,1,exact_r1,exact,template_family_id,balanced_sync,72,0.4444444444444444,0.5555555555555556
11,pretrained,1,exact_r1,exact,template_id,balanced_triplet_align_forward,42,0.30952380952380953,0.6904761904761905
11,pretrained,1,exact_r1,exact,template_id,balanced_triplet_align_reverse,30,0.4666666666666667,0.5333333333333333
11,pretrained,1,exact_r1,exact,template_id,balanced_triplet_sync_forward,44,0.5,0.5
11,pretrained,1,exact_r1,exact,template_id,balanced_triplet_sync_reverse,28,0.35714285714285715,0.6428571428571428
11,pretrained,1,exact_r2,exact,query_direction_type,hidden_positive,72,0.4305555555555556,0.5694444444444444
11,pretrained,1,exact_r2,exact,query_direction_type,matched_negative,72,0.375,0.625
11,pretrained,1,exact_r2,exact,query_distance_type,visible_5,60,0.43333333333333335,0.5666666666666667
11,pretrained,1,exact_r2,exact,query_distance_type,visible_6,40,0.325,0.675
11,pretrained,1,exact_r2,exact,query_distance_type,visible_7,44,0.4318181818181818,0.5681818181818181
11,pretrained,1,exact_r2,exact,query_type,hidden_positive_visible_5,30,0.4666666666666667,0.5333333333333333
11,pretrained,1,exact_r2,exact,query_type,hidden_positive_visible_6,20,0.4,0.6
11,pretrained,1,exact_r2,exact,query_type,hidden_positive_visible_7,22,0.4090909090909091,0.5909090909090908
11,pretrained,1,exact_r2,exact,query_type,matched_negative_visible_5,30,0.4,0.6
11,pretrained,1,exact_r2,exact,query_type,matched_negative_visible_6,20,0.25,0.75
11,pretrained,1,exact_r2,exact,query_type,matched_negative_visible_7,22,0.45454545454545453,0.5454545454545454
11,pretrained,1,exact_r2,exact,relation_id,masked_balanced_triplet,144,0.4027777777777778,0.5972222222222222
11,pretrained,1,exact_r2,exact,template_family_id,balanced_align,72,0.375,0.625
11,pretrained,1,exact_r2,exact,template_family_id,balanced_sync,72,0.4305555555555556,0.5694444444444444
11,pretrained,1,exact_r2,exact,template_id,balanced_triplet_align_forward,42,0.3333333333333333,0.6666666666666667
11,pretrained,1,exact_r2,exact,template_id,balanced_triplet_align_reverse,30,0.43333333333333335,0.5666666666666667
11,pretrained,1,exact_r2,exact,template_id,balanced_triplet_sync_forward,44,0.45454545454545453,0.5454545454545454
11,pretrained,1,exact_r2,exact,template_id,balanced_triplet_sync_reverse,28,0.39285714285714285,0.6071428571428572
11,pretrained,1,exact_r4,exact,query_direction_type,hidden_positive,72,0.5416666666666666,0.5416666666666666
11,pretrained,1,exact_r4,exact,query_direction_type,matched_negative,72,0.3888888888888889,0.6111111111111112
11,pretrained,1,exact_r4,exact,query_distance_type,visible_5,60,0.5,0.5
11,pretrained,1,exact_r4,exact,query_distance_type,visible_6,40,0.45,0.55
11,pretrained,1,exact_r4,exact,query_distance_type,visible_7,44,0.4318181818181818,0.5681818181818181
11,pretrained,1,exact_r4,exact,query_type,hidden_positive_visible_5,30,0.6333333333333333,0.6333333333333333
11,pretrained,1,exact_r4,exact,query_type,hidden_positive_visible_6,20,0.55,0.55
11,pretrained,1,exact_r4,exact,query_type,hidden_positive_visible_7,22,0.4090909090909091,0.5909090909090908
11,pretrained,1,exact_r4,exact,query_type,matched_negative_visible_5,30,0.36666666666666664,0.6333333333333333
11,pretrained,1,exact_r4,exact,query_type,matched_negative_visible_6,20,0.35,0.65
11,pretrained,1,exact_r4,exact,query_type,matched_negative_visible_7,22,0.45454545454545453,0.5454545454545454
11,pretrained,1,exact_r4,exact,relation_id,masked_balanced_triplet,144,0.4652777777777778,0.5347222222222222
11,pretrained,1,exact_r4,exact,template_family_id,balanced_align,72,0.4444444444444444,0.5555555555555556
11,pretrained,1,exact_r4,exact,template_family_id,balanced_sync,72,0.4861111111111111,0.5138888888888888
11,pretrained,1,exact_r4,exact,template_id,balanced_triplet_align_forward,42,0.35714285714285715,0.6428571428571428
11,pretrained,1,exact_r4,exact,template_id,balanced_triplet_align_reverse,30,0.5666666666666667,0.5666666666666667
11,pretrained,1,exact_r4,exact,template_id,balanced_triplet_sync_forward,44,0.5,0.5
11,pretrained,1,exact_r4,exact,template_id,balanced_triplet_sync_reverse,28,0.4642857142857143,0.5357142857142857
11,pretrained,1,exact_r8,exact,query_direction_type,hidden_positive,72,0.4861111111111111,0.5138888888888888
11,pretrained,1,exact_r8,exact,query_direction_type,matched_negative,72,0.4305555555555556,0.5694444444444444
11,pretrained,1,exact_r8,exact,query_distance_type,visible_5,60,0.5,0.5
11,pretrained,1,exact_r8,exact,query_distance_type,visible_6,40,0.4,0.6
11,pretrained,1,exact_r8,exact,query_distance_type,visible_7,44,0.45454545454545453,0.5454545454545454
11,pretrained,1,exact_r8,exact,query_type,hidden_positive_visible_5,30,0.5333333333333333,0.5333333333333333
11,pretrained,1,exact_r8,exact,query_type,hidden_positive_visible_6,20,0.4,0.6
11,pretrained,1,exact_r8,exact,query_type,hidden_positive_visible_7,22,0.5,0.5
11,pretrained,1,exact_r8,exact,query_type,matched_negative_visible_5,30,0.4666666666666667,0.5333333333333333
11,pretrained,1,exact_r8,exact,query_type,matched_negative_visible_6,20,0.4,0.6
11,pretrained,1,exact_r8,exact,query_type,matched_negative_visible_7,22,0.4090909090909091,0.5909090909090908
11,pretrained,1,exact_r8,exact,relation_id,masked_balanced_triplet,144,0.4583333333333333,0.5416666666666667
11,pretrained,1,exact_r8,exact,template_family_id,balanced_align,72,0.4027777777777778,0.5972222222222222
11,pretrained,1,exact_r8,exact,template_family_id,balanced_sync,72,0.5138888888888888,0.5138888888888888
11,pretrained,1,exact_r8,exact,template_id,balanced_triplet_align_forward,42,0.35714285714285715,0.6428571428571428
11,pretrained,1,exact_r8,exact,template_id,balanced_triplet_align_reverse,30,0.4666666666666667,0.5333333333333333
11,pretrained,1,exact_r8,exact,template_id,balanced_triplet_sync_forward,44,0.5454545454545454,0.5454545454545454
11,pretrained,1,exact_r8,exact,template_id,balanced_triplet_sync_reverse,28,0.4642857142857143,0.5357142857142857
11,pretrained,1,exact_r16,exact,query_direction_type,hidden_positive,72,0.4583333333333333,0.5416666666666667
11,pretrained,1,exact_r16,exact,query_direction_type,matched_negative,72,0.4722222222222222,0.5277777777777778
11,pretrained,1,exact_r16,exact,query_distance_type,visible_5,60,0.43333333333333335,0.5666666666666667
11,pretrained,1,exact_r16,exact,query_distance_type,visible_6,40,0.5,0.5
11,pretrained,1,exact_r16,exact,query_distance_type,visible_7,44,0.4772727272727273,0.5227272727272727
